time, S, I, R
177.6,705.169,4.73813e-16,9304.83
177.65,705.169,4.67545e-16,9304.83
177.7,705.169,4.6136e-16,9304.83
177.75,705.169,4.55257e-16,9304.83
177.8,705.169,4.49234e-16,9304.83
177.85,705.169,4.43292e-16,9304.83
177.9,705.169,4.37427e-16,9304.83
177.95,705.169,4.31641e-16,9304.83
178,705.169,4.25931e-16,9304.83
178.05,705.169,4.20296e-16,9304.83
178.1,705.169,4.14736e-16,9304.83
178.15,705.169,4.0925e-16,9304.83
178.2,705.169,4.03836e-16,9304.83
178.25,705.169,3.98494e-16,9304.83
178.3,705.169,3.93222e-16,9304.83
178.35,705.169,3.88021e-16,9304.83
178.4,705.169,3.82888e-16,9304.83
178.45,705.169,3.77822e-16,9304.83
178.5,705.169,3.72824e-16,9304.83
178.55,705.169,3.67892e-16,9304.83
178.6,705.169,3.63026e-16,9304.83
178.65,705.169,3.58223e-16,9304.83
178.7,705.169,3.53485e-16,9304.83
178.75,705.169,3.48808e-16,9304.83
178.8,705.169,3.44194e-16,9304.83
178.85,705.169,3.39641e-16,9304.83
178.9,705.169,3.35148e-16,9304.83
178.95,705.169,3.30714e-16,9304.83
179,705.169,3.26339e-16,9304.83
179.05,705.169,3.22022e-16,9304.83
179.1,705.169,3.17762e-16,9304.83
179.15,705.169,3.13559e-16,9304.83
179.2,705.169,3.09411e-16,9304.83
179.25,705.169,3.05318e-16,9304.83
179.3,705.169,3.01279e-16,9304.83
179.35,705.169,2.97293e-16,9304.83
179.4,705.169,2.93361e-16,9304.83
179.45,705.169,2.8948e-16,9304.83
179.5,705.169,2.8565e-16,9304.83
179.55,705.169,2.81872e-16,9304.83
179.6,705.169,2.78143e-16,9304.83
179.65,705.169,2.74463e-16,9304.83
179.7,705.169,2.70833e-16,9304.83
179.75,705.169,2.6725e-16,9304.83
179.8,705.169,2.63714e-16,9304.83
179.85,705.169,2.60226e-16,9304.83
179.9,705.169,2.56783e-16,9304.83
179.95,705.169,2.53386e-16,9304.83
180,705.169,2.50035e-16,9304.83
180.05,705.169,2.46727e-16,9304.83
180.1,705.169,2.43463e-16,9304.83
180.15,705.169,2.40242e-16,9304.83
180.2,705.169,2.37064e-16,9304.83
180.25,705.169,2.33928e-16,9304.83
180.3,705.169,2.30834e-16,9304.83
180.35,705.169,2.2778e-16,9304.83
180.4,705.169,2.24767e-16,9304.83
180.45,705.169,2.21793e-16,9304.83
180.5,705.169,2.18859e-16,9304.83
180.55,705.169,2.15964e-16,9304.83
180.6,705.169,2.13107e-16,9304.83
180.65,705.169,2.10288e-16,9304.83
180.7,705.169,2.07506e-16,9304.83
180.75,705.169,2.04761e-16,9304.83
180.8,705.169,2.02053e-16,9304.83
180.85,705.169,1.9938e-16,9304.83
180.9,705.169,1.96742e-16,9304.83
180.95,705.169,1.94139e-16,9304.83
181,705.169,1.91571e-16,9304.83
181.05,705.169,1.89037e-16,9304.83
181.1,705.169,1.86536e-16,9304.83
181.15,705.169,1.84069e-16,9304.83
181.2,705.169,1.81634e-16,9304.83
181.25,705.169,1.79231e-16,9304.83
181.3,705.169,1.7686e-16,9304.83
181.35,705.169,1.7452e-16,9304.83
181.4,705.169,1.72212e-16,9304.83
181.45,705.169,1.69934e-16,9304.83
181.5,705.169,1.67686e-16,9304.83
181.55,705.169,1.65467e-16,9304.83
181.6,705.169,1.63278e-16,9304.83
181.65,705.169,1.61118e-16,9304.83
181.7,705.169,1.58987e-16,9304.83
181.75,705.169,1.56884e-16,9304.83
181.8,705.169,1.54808e-16,9304.83
181.85,705.169,1.52761e-16,9304.83
181.9,705.169,1.5074e-16,9304.83
181.95,705.169,1.48746e-16,9304.83
182,705.169,1.46778e-16,9304.83
182.05,705.169,1.44836e-16,9304.83
182.1,705.169,1.4292e-16,9304.83
182.15,705.169,1.4103e-16,9304.83
182.2,705.169,1.39164e-16,9304.83
182.25,705.169,1.37323e-16,9304.83
182.3,705.169,1.35506e-16,9304.83
182.35,705.169,1.33714e-16,9304.83
182.4,705.169,1.31945e-16,9304.83
182.45,705.169,1.302e-16,9304.83
182.5,705.169,1.28477e-16,9304.83
182.55,705.169,1.26778e-16,9304.83
182.6,705.169,1.25101e-16,9304.83
182.65,705.169,1.23446e-16,9304.83
182.7,705.169,1.21813e-16,9304.83
182.75,705.169,1.20201e-16,9304.83
182.8,705.169,1.18611e-16,9304.83
182.85,705.169,1.17042e-16,9304.83
182.9,705.169,1.15494e-16,9304.83
182.95,705.169,1.13966e-16,9304.83
183,705.169,1.12458e-16,9304.83
183.05,705.169,1.10971e-16,9304.83
183.1,705.169,1.09503e-16,9304.83
183.15,705.169,1.08054e-16,9304.83
183.2,705.169,1.06625e-16,9304.83
183.25,705.169,1.05214e-16,9304.83
183.3,705.169,1.03822e-16,9304.83
183.35,705.169,1.02449e-16,9304.83
183.4,705.169,1.01094e-16,9304.83
183.45,705.169,9.97562e-17,9304.83
183.5,705.169,9.84366e-17,9304.83
183.55,705.169,9.71344e-17,9304.83
183.6,705.169,9.58494e-17,9304.83
183.65,705.169,9.45815e-17,9304.83
183.7,705.169,9.33303e-17,9304.83
183.75,705.169,9.20957e-17,9304.83
183.8,705.169,9.08774e-17,9304.83
183.85,705.169,8.96752e-17,9304.83
183.9,705.169,8.84889e-17,9304.83
183.95,705.169,8.73183e-17,9304.83
184,705.169,8.61632e-17,9304.83
184.05,705.169,8.50234e-17,9304.83
184.1,705.169,8.38986e-17,9304.83
184.15,705.169,8.27888e-17,9304.83
184.2,705.169,8.16936e-17,9304.83
184.25,705.169,8.06129e-17,9304.83
184.3,705.169,7.95465e-17,9304.83
184.35,705.169,7.84942e-17,9304.83
184.4,705.169,7.74558e-17,9304.83
184.45,705.169,7.64312e-17,9304.83
184.5,705.169,7.54201e-17,9304.83
184.55,705.169,7.44224e-17,9304.83
184.6,705.169,7.34379e-17,9304.83
184.65,705.169,7.24664e-17,9304.83
184.7,705.169,7.15077e-17,9304.83
184.75,705.169,7.05618e-17,9304.83
184.8,705.169,6.96284e-17,9304.83
184.85,705.169,6.87073e-17,9304.83
184.9,705.169,6.77984e-17,9304.83
184.95,705.169,6.69015e-17,9304.83
185,705.169,6.60165e-17,9304.83
185.05,705.169,6.51431e-17,9304.83
185.1,705.169,6.42814e-17,9304.83
185.15,705.169,6.3431e-17,9304.83
185.2,705.169,6.25919e-17,9304.83
185.25,705.169,6.17639e-17,9304.83
185.3,705.169,6.09469e-17,9304.83
185.35,705.169,6.01406e-17,9304.83
185.4,705.169,5.9345e-17,9304.83
185.45,705.169,5.856e-17,9304.83
185.5,705.169,5.77853e-17,9304.83
185.55,705.169,5.70209e-17,9304.83
185.6,705.169,5.62666e-17,9304.83
185.65,705.169,5.55222e-17,9304.83
185.7,705.169,5.47878e-17,9304.83
185.75,705.169,5.4063e-17,9304.83
185.8,705.169,5.33478e-17,9304.83
185.85,705.169,5.26421e-17,9304.83
185.9,705.169,5.19457e-17,9304.83
185.95,705.169,5.12585e-17,9304.83
186,705.169,5.05804e-17,9304.83
186.05,705.169,4.99113e-17,9304.83
186.1,705.169,4.92511e-17,9304.83
186.15,705.169,4.85995e-17,9304.83
186.2,705.169,4.79566e-17,9304.83
186.25,705.169,4.73222e-17,9304.83
186.3,705.169,4.66962e-17,9304.83
186.35,705.169,4.60785e-17,9304.83
186.4,705.169,4.54689e-17,9304.83
186.45,705.169,4.48674e-17,9304.83
186.5,705.169,4.42739e-17,9304.83
186.55,705.169,4.36882e-17,9304.83
186.6,705.169,4.31103e-17,9304.83
186.65,705.169,4.254e-17,9304.83
186.7,705.169,4.19772e-17,9304.83
186.75,705.169,4.14219e-17,9304.83
186.8,705.169,4.0874e-17,9304.83
186.85,705.169,4.03333e-17,9304.83
186.9,705.169,3.97997e-17,9304.83
186.95,705.169,3.92732e-17,9304.83
187,705.169,3.87537e-17,9304.83
187.05,705.169,3.8241e-17,9304.83
187.1,705.169,3.77352e-17,9304.83
187.15,705.169,3.7236e-17,9304.83
187.2,705.169,3.67434e-17,9304.83
187.25,705.169,3.62573e-17,9304.83
187.3,705.169,3.57777e-17,9304.83
187.35,705.169,3.53044e-17,9304.83
187.4,705.169,3.48374e-17,9304.83
187.45,705.169,3.43765e-17,9304.83
187.5,705.169,3.39218e-17,9304.83
187.55,705.169,3.3473e-17,9304.83
187.6,705.169,3.30302e-17,9304.83
187.65,705.169,3.25933e-17,9304.83
187.7,705.169,3.21621e-17,9304.83
187.75,705.169,3.17366e-17,9304.83
187.8,705.169,3.13168e-17,9304.83
187.85,705.169,3.09025e-17,9304.83
187.9,705.169,3.04937e-17,9304.83
187.95,705.169,3.00903e-17,9304.83
188,705.169,2.96923e-17,9304.83
188.05,705.169,2.92995e-17,9304.83
188.1,705.169,2.89119e-17,9304.83
188.15,705.169,2.85294e-17,9304.83
188.2,705.169,2.8152e-17,9304.83
188.25,705.169,2.77796e-17,9304.83
188.3,705.169,2.74121e-17,9304.83
188.35,705.169,2.70495e-17,9304.83
188.4,705.169,2.66917e-17,9304.83
188.45,705.169,2.63386e-17,9304.83
188.5,705.169,2.59901e-17,9304.83
188.55,705.169,2.56463e-17,9304.83
188.6,705.169,2.53071e-17,9304.83
188.65,705.169,2.49723e-17,9304.83
188.7,705.169,2.46419e-17,9304.83
188.75,705.169,2.4316e-17,9304.83
188.8,705.169,2.39943e-17,9304.83
188.85,705.169,2.36769e-17,9304.83
188.9,705.169,2.33637e-17,9304.83
188.95,705.169,2.30546e-17,9304.83
189,705.169,2.27496e-17,9304.83
189.05,705.169,2.24487e-17,9304.83
189.1,705.169,2.21517e-17,9304.83
189.15,705.169,2.18587e-17,9304.83
189.2,705.169,2.15695e-17,9304.83
189.25,705.169,2.12842e-17,9304.83
189.3,705.169,2.10026e-17,9304.83
189.35,705.169,2.07248e-17,9304.83
189.4,705.169,2.04506e-17,9304.83
189.45,705.169,2.01801e-17,9304.83
189.5,705.169,1.99131e-17,9304.83
189.55,705.169,1.96497e-17,9304.83
189.6,705.169,1.93898e-17,9304.83
189.65,705.169,1.91333e-17,9304.83
189.7,705.169,1.88801e-17,9304.83
189.75,705.169,1.86304e-17,9304.83
189.8,705.169,1.83839e-17,9304.83
189.85,705.169,1.81407e-17,9304.83
189.9,705.169,1.79008e-17,9304.83
189.95,705.169,1.7664e-17,9304.83
190,705.169,1.74303e-17,9304.83
190.05,705.169,1.71997e-17,9304.83
190.1,705.169,1.69722e-17,9304.83
190.15,705.169,1.67477e-17,9304.83
190.2,705.169,1.65261e-17,9304.83
190.25,705.169,1.63075e-17,9304.83
190.3,705.169,1.60918e-17,9304.83
190.35,705.169,1.58789e-17,9304.83
190.4,705.169,1.56688e-17,9304.83
190.45,705.169,1.54616e-17,9304.83
190.5,705.169,1.5257e-17,9304.83
190.55,705.169,1.50552e-17,9304.83
190.6,705.169,1.4856e-17,9304.83
190.65,705.169,1.46595e-17,9304.83
190.7,705.169,1.44656e-17,9304.83
190.75,705.169,1.42742e-17,9304.83
190.8,705.169,1.40854e-17,9304.83
190.85,705.169,1.38991e-17,9304.83
190.9,705.169,1.37152e-17,9304.83
190.95,705.169,1.35338e-17,9304.83
191,705.169,1.33547e-17,9304.83
191.05,705.169,1.31781e-17,9304.83
191.1,705.169,1.30037e-17,9304.83
191.15,705.169,1.28317e-17,9304.83
191.2,705.169,1.2662e-17,9304.83
191.25,705.169,1.24945e-17,9304.83
191.3,705.169,1.23292e-17,9304.83
191.35,705.169,1.21661e-17,9304.83
191.4,705.169,1.20051e-17,9304.83
191.45,705.169,1.18463e-17,9304.83
191.5,705.169,1.16896e-17,9304.83
191.55,705.169,1.1535e-17,9304.83
191.6,705.169,1.13824e-17,9304.83
191.65,705.169,1.12318e-17,9304.83
191.7,705.169,1.10832e-17,9304.83
191.75,705.169,1.09366e-17,9304.83
191.8,705.169,1.07919e-17,9304.83
191.85,705.169,1.06492e-17,9304.83
191.9,705.169,1.05083e-17,9304.83
191.95,705.169,1.03693e-17,9304.83
192,705.169,1.02321e-17,9304.83
192.05,705.169,1.00968e-17,9304.83
192.1,705.169,9.96319e-18,9304.83
192.15,705.169,9.83139e-18,9304.83
192.2,705.169,9.70133e-18,9304.83
192.25,705.169,9.573e-18,9304.83
192.3,705.169,9.44636e-18,9304.83
192.35,705.169,9.3214e-18,9304.83
192.4,705.169,9.19809e-18,9304.83
192.45,705.169,9.07641e-18,9304.83
192.5,705.169,8.95634e-18,9304.83
192.55,705.169,8.83786e-18,9304.83
192.6,705.169,8.72095e-18,9304.83
192.65,705.169,8.60558e-18,9304.83
192.7,705.169,8.49174e-18,9304.83
192.75,705.169,8.37941e-18,9304.83
192.8,705.169,8.26856e-18,9304.83
192.85,705.169,8.15917e-18,9304.83
192.9,705.169,8.05124e-18,9304.83
192.95,705.169,7.94473e-18,9304.83
193,705.169,7.83963e-18,9304.83
193.05,705.169,7.73593e-18,9304.83
193.1,705.169,7.63359e-18,9304.83
193.15,705.169,7.53261e-18,9304.83
193.2,705.169,7.43296e-18,9304.83
193.25,705.169,7.33463e-18,9304.83
193.3,705.169,7.23761e-18,9304.83
193.35,705.169,7.14186e-18,9304.83
193.4,705.169,7.04738e-18,9304.83
193.45,705.169,6.95416e-18,9304.83
193.5,705.169,6.86216e-18,9304.83
193.55,705.169,6.77139e-18,9304.83
193.6,705.169,6.68181e-18,9304.83
193.65,705.169,6.59342e-18,9304.83
193.7,705.169,6.5062e-18,9304.83
193.75,705.169,6.42013e-18,9304.83
193.8,705.169,6.3352e-18,9304.83
193.85,705.169,6.25139e-18,9304.83
193.9,705.169,6.16869e-18,9304.83
193.95,705.169,6.08709e-18,9304.83
194,705.169,6.00657e-18,9304.83
194.05,705.169,5.92711e-18,9304.83
194.1,705.169,5.8487e-18,9304.83
194.15,705.169,5.77133e-18,9304.83
194.2,705.169,5.69498e-18,9304.83
194.25,705.169,5.61964e-18,9304.83
194.3,705.169,5.5453e-18,9304.83
194.35,705.169,5.47195e-18,9304.83
194.4,705.169,5.39956e-18,9304.83
194.45,705.169,5.32813e-18,9304.83
194.5,705.169,5.25765e-18,9304.83
194.55,705.169,5.1881e-18,9304.83
194.6,705.169,5.11946e-18,9304.83
194.65,705.169,5.05174e-18,9304.83
194.7,705.169,4.98491e-18,9304.83
194.75,705.169,4.91897e-18,9304.83
194.8,705.169,4.8539e-18,9304.83
194.85,705.169,4.78969e-18,9304.83
194.9,705.169,4.72633e-18,9304.83
194.95,705.169,4.6638e-18,9304.83
195,705.169,4.60211e-18,9304.83
195.05,705.169,4.54123e-18,9304.83
195.1,705.169,4.48115e-18,9304.83
195.15,705.169,4.42187e-18,9304.83
195.2,705.169,4.36338e-18,9304.83
195.25,705.169,4.30566e-18,9304.83
195.3,705.169,4.2487e-18,9304.83
195.35,705.169,4.19249e-18,9304.83
195.4,705.169,4.13703e-18,9304.83
195.45,705.169,4.0823e-18,9304.83
195.5,705.169,4.0283e-18,9304.83
195.55,705.169,3.97501e-18,9304.83
195.6,705.169,3.92243e-18,9304.83
195.65,705.169,3.87054e-18,9304.83
195.7,705.169,3.81934e-18,9304.83
195.75,705.169,3.76881e-18,9304.83
195.8,705.169,3.71896e-18,9304.83
195.85,705.169,3.66976e-18,9304.83
195.9,705.169,3.62121e-18,9304.83
195.95,705.169,3.57331e-18,9304.83
196,705.169,3.52604e-18,9304.83
196.05,705.169,3.47939e-18,9304.83
196.1,705.169,3.43337e-18,9304.83
196.15,705.169,3.38795e-18,9304.83
196.2,705.169,3.34313e-18,9304.83
196.25,705.169,3.2989e-18,9304.83
196.3,705.169,3.25526e-18,9304.83
196.35,705.169,3.2122e-18,9304.83
196.4,705.169,3.16971e-18,9304.83
196.45,705.169,3.12778e-18,9304.83
196.5,705.169,3.0864e-18,9304.83
196.55,705.169,3.04557e-18,9304.83
196.6,705.169,3.00528e-18,9304.83
196.65,705.169,2.96553e-18,9304.83
196.7,705.169,2.9263e-18,9304.83
196.75,705.169,2.88759e-18,9304.83
196.8,705.169,2.84939e-18,9304.83
196.85,705.169,2.81169e-18,9304.83
196.9,705.169,2.7745e-18,9304.83
196.95,705.169,2.7378e-18,9304.83
197,705.169,2.70158e-18,9304.83
197.05,705.169,2.66584e-18,9304.83
197.1,705.169,2.63057e-18,9304.83
197.15,705.169,2.59578e-18,9304.83
197.2,705.169,2.56144e-18,9304.83
197.25,705.169,2.52755e-18,9304.83
197.3,705.169,2.49412e-18,9304.83
197.35,705.169,2.46112e-18,9304.83
197.4,705.169,2.42857e-18,9304.83
197.45,705.169,2.39644e-18,9304.83
197.5,705.169,2.36474e-18,9304.83
197.55,705.169,2.33345e-18,9304.83
197.6,705.169,2.30259e-18,9304.83
197.65,705.169,2.27213e-18,9304.83
197.7,705.169,2.24207e-18,9304.83
197.75,705.169,2.21241e-18,9304.83
197.8,705.169,2.18314e-18,9304.83
197.85,705.169,2.15426e-18,9304.83
197.9,705.169,2.12576e-18,9304.83
197.95,705.169,2.09764e-18,9304.83
198,705.169,2.06989e-18,9304.83
198.05,705.169,2.04251e-18,9304.83
198.1,705.169,2.01549e-18,9304.83
198.15,705.169,1.98883e-18,9304.83
198.2,705.169,1.96252e-18,9304.83
198.25,705.169,1.93656e-18,9304.83
198.3,705.169,1.91094e-18,9304.83
198.35,705.169,1.88566e-18,9304.83
198.4,705.169,1.86072e-18,9304.83
198.45,705.169,1.8361e-18,9304.83
198.5,705.169,1.81181e-18,9304.83
198.55,705.169,1.78784e-18,9304.83
198.6,705.169,1.76419e-18,9304.83
198.65,705.169,1.74086e-18,9304.83
198.7,705.169,1.71783e-18,9304.83
198.75,705.169,1.6951e-18,9304.83
198.8,705.169,1.67268e-18,9304.83
198.85,705.169,1.65055e-18,9304.83
198.9,705.169,1.62872e-18,9304.83
198.95,705.169,1.60717e-18,9304.83
199,705.169,1.58591e-18,9304.83
199.05,705.169,1.56493e-18,9304.83
199.1,705.169,1.54423e-18,9304.83
199.15,705.169,1.5238e-18,9304.83
199.2,705.169,1.50364e-18,9304.83
199.25,705.169,1.48375e-18,9304.83
199.3,705.169,1.46412e-18,9304.83
199.35,705.169,1.44475e-18,9304.83
199.4,705.169,1.42564e-18,9304.83
199.45,705.169,1.40678e-18,9304.83
199.5,705.169,1.38817e-18,9304.83
199.55,705.169,1.36981e-18,9304.83
199.6,705.169,1.35169e-18,9304.83
199.65,705.169,1.33381e-18,9304.83
199.7,705.169,1.31616e-18,9304.83
199.75,705.169,1.29875e-18,9304.83
199.8,705.169,1.28157e-18,9304.83
199.85,705.169,1.26462e-18,9304.83
199.9,705.169,1.24789e-18,9304.83
199.95,705.169,1.23138e-18,9304.83
200,705.169,1.21509e-18,9304.83
